name,legal_name,org_number,city,revenue,employees,emails,phone,website,sni2,sni_codes,registration_date,company_age_years,share_capital,priority_score
SignMedia Europé AB,SignMedia Europé AB,559349-2522,Örebro,3922,3.0,[],,https://www.mindelon.com/index.php/nyheter/,73,['73120 Mediebyråverksamhet och annonsförsäljning'],2021-11-29,3.8,50.0,0.079
Idil Yildiz AB,Idil Yildiz AB,559156-9214,Örebro,3917,4.0,[],,https://portal.research.lu.se/files/199079019/thesis_okilic_enailing.pdf,56,['56100 Restaurangverksamhet'],2018-04-24,7.4,50.0,0.093
Svela Måleri Aktiebolag,Svela Måleri Aktiebolag,556585-0319,Kumla,3915,3.0,[],019-58 38 71,https://bygg.se/svela-maleri-aktiebolag/,43,['43341 Måleriarbeten'],2000-02-02,25.6,100.0,0.235
JBC Sport Aktiebolag,JBC Sport Aktiebolag,556267-5560,Örebro,3914,2.0,[],019-611 80 68,https://www.jbcsport.se/,47,['47642 Specialiserad butikshandel med cyklar'],1985-11-11,39.8,275.0,0.263
JBS Kakel & Klinker i Örebro AB,JBS Kakel & Klinker i Örebro AB,559174-2886,Örebro,3910,2.0,[],,https://www.bkr.se/hitta-foretag/orebro/orebro-kommun/jbs-kakel-klinker-i-orebro-ab/1425201,43,"['43330 Golv- och väggbeläggningsarbeten', '41200 Byggande av bostadshus och andra byggnader']",2018-10-04,6.9,50.0,0.088
Atraco Installationer Brand & Säkerhet AB,Atraco Installationer Brand & Säkerhet AB,556893-7279,Lindesberg,3907,5.0,[],070-249 49 98,https://www.atracosecurity.se/Atraco.html,80,['80200 Säkerhetssystemtjänster'],2012-05-21,13.3,50.0,0.212
Trollsmedjan AB,Trollsmedjan AB,556997-4586,Stora Mellösa,3903,2.0,[],,https://www.trollsmedjan.se/,25,"['25999 Diverse övrig metallvarutillverkning', '22290 Annan plastvarutillverkning', '32990 Diverse övrig tillverkning']",2014-12-19,10.7,50.0,0.073
Bröderna Olssons Buss AB,Bröderna Olssons Buss AB,559121-1049,Örebro,3903,2.0,[],,https://www.brodernaolssonsbuss.se/,49,"['49390 Annan landtransport av passagerare', '49320 Taxitrafik']",2017-08-07,8.1,50.0,0.075
Kjellbergs Blomsterhandel Eftr Aktiebolag,Kjellbergs Blomsterhandel Eftr Aktiebolag,556251-3399,Nora,3902,3.0,[],0587-101 04,https://kjellbergsblomsterhandel.interflora.se/,47,"['47761 Specialiserad butikshandel med blommor och andra växter, frön och gödselmedel']",1984-12-13,40.7,100.0,0.235
AB Ytbehandling i Värmland,AB Ytbehandling i Värmland,559050-3511,Karlskoga,3892,3.0,[],,https://milab-industrilackering.se/pulverlackering-varmland/,25,['25610 Beläggning och överdragning av metall'],2016-02-08,9.6,50.0,0.071
Pizzans Hus AB,Pizzans Hus AB,559128-3600,Grythyttan,3891,3.0,[],,https://pizzanshus.se/,56,['56100 Restaurangverksamhet'],2017-10-09,7.9,50.0,0.085
AB Husherren Fastigheter 5,AB Husherren Fastigheter 5,559070-3335,Örebro,3890,0.0,[],,https://husherren.realportal.nu/common/portal.php?menuid=109&pageid=117,68,['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder'],2016-07-14,9.2,50.0,0.079
Grythyttans Bensin & Service Aktiebolag,Grythyttans Bensin & Service Aktiebolag,556406-6669,Grythyttan,3887,2.0,[],0591-140 75,https://www.transportstyrelsen.se/TSFS/TSFS%202015_58.pdf,47,['47300 Specialiserad detaljhandel med drivmedel'],1990-09-24,35.0,100.0,0.233
Tehuset i Örebro AB,Tehuset i Örebro AB,556862-2145,Örebro,3886,3.0,[],,https://www.tehusetjava.se/,47,['47299 Övrig specialiserad butikshandel med livsmedel'],2011-08-24,14.0,50.0,0.114
DAAG FOOD AB,DAAG FOOD AB,559033-9387,Örebro,3884,5.0,[],,https://www.dagab.se/,56,['56100 Restaurangverksamhet'],2015-11-05,9.8,50.0,0.102
isasplace AB,isasplace AB,559438-7176,Örebro,3876,2.0,[],,,56,['56100 Restaurangverksamhet'],2023-06-20,2.2,50.0,0.072
NST Nora Schakt och Transport AB,NST Nora Schakt och Transport AB,559259-8378,Nora,3867,4.0,[],,https://se.jobsora.com/jobb-svetsare-med-erfarenhet-kristinehamn,49,"['49410 Vägtransport, godstrafik', '43120 Mark- och grundarbeten', '02102 Skogsskötsel']",2020-06-16,5.2,25.0,0.058
Lignarii Bygg AB,Lignarii Bygg AB,559348-4883,Fellingsbro,3866,6.0,[],,https://www.brabyggare.se/hantverkare/47844/,41,['41200 Byggande av bostadshus och andra byggnader'],2021-11-25,3.8,25.0,0.071
Halleby Transport AB,Halleby Transport AB,556942-9193,Kumla,3862,1.0,[],070-720 87 91,https://budguiden.se/foretag/halleby-transport-ab,49,"['49410 Vägtransport, godstrafik']",2013-09-19,12.0,125.0,0.187
Castellum Örebro Skrovet 5 AB,Castellum Örebro Skrovet 5 AB,559187-7922,Örebro,3862,0.0,[],,https://www.castellum.se/fastigheter/orebro-skrovet-5/,68,"['68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler']",2018-12-20,6.7,50.0,0.07
Laxå Bruk AB,Laxå Bruk AB,556640-8125,Röfors,3853,3.0,[],,https://www.riksdagen.se/sv/dokument-och-lagar/dokument/motion/om-overforande-av-laxa-rofors-jarnvag-lrj-till_g102576/,23,['23991 Tillverkning av varor av sten- och mineralull'],2003-03-03,22.5,100.0,0.111
Gastrobreven AB,Gastrobreven AB,559358-5374,Örebro,3849,6.0,[],,,55,['55101 Hotellverksamhet med restaurangrörelse'],2022-01-03,3.7,25.0,0.078
Marie Andersson Skor AB,Marie Andersson Skor AB,556648-0801,Nora,3847,2.0,[],0587-102 45,https://www.modeplatsen.se/butik/marie-andersson-skor-ab-nora/,47,['47721 Specialiserad butikshandel med skodon'],2003-09-04,22.0,100.0,0.233
Bilvårdsproffsen i Örebro AB,Bilvårdsproffsen i Örebro AB,556874-4485,Kumla,3845,4.0,[],070-400 20 72,https://kommun.jensnylander.com/organisationer/bilvardsproffsen-i-orebro-ab-2836923,45,['45201 Allmän service och reparation av motorfordon utom motorcyklar'],2011-12-05,13.8,50.0,0.21
RK Byggmontage AB,RK Byggmontage AB,559331-7455,Hallsberg,3834,1.0,[],,https://popularamuseer.se/Hallsberg/Sockenkyrkan/?filter=176831012360626,41,['41200 Byggande av bostadshus och andra byggnader'],2021-08-24,4.0,25.0,0.065
Patrik Markkanen Byggnadsställningar och Montage AB,Patrik Markkanen Byggnadsställningar och Montage AB,559389-0253,Nora,3831,5.0,[],,https://bygg.se/experter/stallningar/nora/nora,43,['43999 Diverse övrig specialiserad bygg- och anläggningsverksamhet'],2022-07-11,3.2,25.0,0.068
Restaurang Mona Vera AB,Restaurang Mona Vera AB,556971-9320,Örebro,3829,4.0,[],,https://www.lagenhetsbyte.se/bytes/1612957,56,['56100 Restaurangverksamhet'],2014-05-17,11.3,50.0,0.106
Gasspisen 1 AB,Gasspisen 1 AB,559246-1809,Örebro,3822,0.0,[],,https://abm-ab.se/produkter/varmkok/produkttyp/spisar/gasspis-med-4-brannare-1-hall-och-ugn/,68,"['68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler']",2020-03-04,5.5,25.0,0.062
Meckona Entreprenad & Service AB,Meckona Entreprenad & Service AB,559027-3891,Örebro,3817,0.0,[],,https://bygg.se/stad/orebro/,43,['43320 Byggnadssnickeriarbeten'],2015-09-22,10.0,50.0,0.092
JOF Entreprenad Aktiebolag,JOF Entreprenad Aktiebolag,559026-7711,Motala,3816,1.0,[],,http://www.jofeab.se/index.html,49,"['49410 Vägtransport, godstrafik', '43120 Mark- och grundarbeten']",2015-09-17,10.0,50.0,0.072
Fastighet Vesslan 34 i Örebro AB,Fastighet Vesslan 34 i Örebro AB,556864-2184,Örebro,3809,0.0,[],,https://nordafast.se/objekt/engelbrektsgatan-13a-centralt/?showdocument=CFIL5IARBPAHH40GALF4&id=S14024,00,['00009 Huvudnäring okänd'],2011-09-13,14.0,50.0,0.089
Svenska One life gym AB,Svenska One life gym AB,559064-1592,Kristinehamn,3805,2.0,[],,https://www.onelifegym.se/,93,['93130 Drift av gymanläggningar'],2016-05-25,9.3,50.0,0.072
ElitTak Karlskoga AB,ElitTak Karlskoga AB,559298-9528,Örebro,3804,5.0,[],,https://biluppgifter.se/brukare/NTU5Mjk4OTUyOA/,43,['43912 Takarbeten av andra material än plåt'],2021-01-28,4.6,25.0,0.08
WM Glas AB,WM Glas AB,559116-5757,Örebro,3802,2.0,[],,https://brfmappen.se/hitta-leverantor/Wm-Glas-AB/jtqaw,43,"['43342 Glasmästeriarbeten', '33120 Reparation av maskiner', '45202 Plåt-, lack- och glasreparationer på motorfordon utom motorcyklar']",2017-06-22,8.2,50.0,0.092
Perssons Åkeri i Finnerödja AB,Perssons Åkeri i Finnerödja AB,556598-0884,Finnerödja,3802,2.0,[],,https://www.vsv.se/rapport-fran-bolagsstamman/,49,"['49410 Vägtransport, godstrafik']",2000-10-04,24.9,100.0,0.109
Novina nails and service AB,Novina nails and service AB,556926-4491,Örebro,3800,3.0,[],,https://novinanails.se/,96,"['96022 Skönhetsvård', '96040 Kroppsvård']",2013-03-20,12.5,50.0,0.092
JR Coaching & Consulting AB,JR Coaching & Consulting AB,559176-0771,Vintrosa,3797,1.0,[],,https://corporateconsulting.se/coaching/,70,"['70220 Konsultverksamhet avseende företags organisation', '85594 Personalutbildning']",2018-10-18,6.9,50.0,0.068
Hellbergstorp Gård AB,Hellbergstorp Gård AB,559248-3183,Vintrosa,3785,3.0,[],,https://www.lekvattnet.se/alla-torp/odetorp-i-lekvattnet/hvittjarn/anderstomta/,96,"['96090 Övriga konsumenttjänster', '01500 Blandat jordbruk', '85599 Diverse övrig utbildning']",2020-03-18,5.5,50.0,0.061
Parlayan Food AB,Parlayan Food AB,559169-4012,Karlskoga,3780,2.0,[],,https://www.konsumentverket.se/aktuellt/dom-i-malet-konsumentverket-parlayan-food-ab/,56,['56100 Restaurangverksamhet'],2018-08-28,7.0,50.0,0.08
Johan Alkmans Schakt AB,Johan Alkmans Schakt AB,556895-6212,Örebro,3780,2.0,[],,https://www.narkefrakt.se/sites/default/files/inline-files/NF_arsredovisning_2018.pdf,49,"['49410 Vägtransport, godstrafik', '43120 Mark- och grundarbeten']",2012-06-11,13.2,50.0,0.092
NBE Energy AB,NBE Energy AB,559423-0434,Örebro,3775,1.0,[],,https://nbeenergy.se/praktik/,46,['46521 Partihandel med elektronikkomponenter'],2023-02-21,2.5,30.0,0.05
Suzanne Reuter Aktiebolag,Suzanne Reuter Aktiebolag,556561-3220,Örebro,3773,1.0,[],,https://nyheter24.se/noje/kandisar/1064556-suzanne-reuters-formogenhet-lyxlon-och-miljontillgangar-i-bolaget,90,"['90030 Litterärt och konstnärligt skapande', '90010 Artistisk verksamhet', '90020 Stödtjänster till artistisk verksamhet']",1998-10-21,26.9,100.0,0.114
Ånsta Park AB,Ånsta Park AB,556760-5075,Nora,3772,0.0,[],08-406 65 86,https://www.hembygd.se/runtuna-lids-hembygdsforening/plats/7425/text/4927,68,['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder'],2008-06-30,17.2,100.0,0.206
NETZEL städ & service AB,NETZEL städ & service AB,556999-5540,Odensbacken,3772,4.0,[],,http://www.veckostadning.nu/orebro/Kumla/4,81,['81210 Lokalvård'],2015-01-07,10.7,50.0,0.079
J D Cisternkontroll Aktiebolag,J D Cisternkontroll Aktiebolag,556315-4870,Örebro,3772,1.0,[],,https://jdcisternkontroll.se/,43,['43120 Mark- och grundarbeten'],1988-01-11,37.7,100.0,0.135
Henhill Holding AB,Henhill Holding AB,556915-0807,Örebro,3768,2.0,[],,https://www.bytbil.com/handlare/lindbacka-bil-ab-7075,45,"['45110 Handel med personbilar och lätta motorfordon', '69201 Redovisning och bokföring', '77320 Uthyrning och leasing av bygg- och anläggningsmaskiner', '64993 Förvaltning av och handel med värdepapper för en begränsad och sluten krets av ägare']",2012-12-13,12.7,50.0,0.108
Örebrosalvia AB,Örebrosalvia AB,556778-1892,Örebro,3767,0.0,[],019-15 01 23,http://www.abramssons.se/lagenheter,68,['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder'],2009-02-27,16.5,1000.0,0.239
Auktionshuset i Örebro Aktiebolag,Auktionshuset i Örebro Aktiebolag,556265-3815,Örebro,3767,4.0,[],019-24 48 49,https://byraneffecta.se/,47,"['47793 Auktioner i butik', '47791 Specialiserad butikshandel med antikviteter och begagnade böcker']",1985-11-18,39.8,100.0,0.26
Pontus & Partner i Örebro Förvaltning AB,Pontus & Partner i Örebro Förvaltning AB,556676-0186,Kumla,3765,1.0,[],,"https://news.cision.com/se/edyoutec-ab/r/edyoutec-ab-beslutar-om-riktad-nyemission-om-cirka-8-msek-villkorad-av-extra-bolagsstamma,c4144082",68,"['68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler', '64993 Förvaltning av och handel med värdepapper för en begränsad och sluten krets av ägare']",2005-02-08,20.6,100.0,0.113
VissEnt AB,VissEnt AB,559250-3246,Kumla,3763,2.0,[],,https://biluppgifter.se/brukare/NTU5MjUwMzI0Ng/,01,"['01110 Odling av spannmål (utom ris), baljväxter och oljeväxter', '43120 Mark- och grundarbeten', '49410 Vägtransport, godstrafik', '77320 Uthyrning och leasing av bygg- och anläggningsmaskiner']",2020-03-30,5.4,100.0,0.06
Körkortscenter i Lindesberg AB,Körkortscenter i Lindesberg AB,559354-8828,Lindesberg,3761,3.0,[],,https://www.korskolan.nu/,85,['85530 Trafikskoleverksamhet'],2021-12-17,3.7,25.0,0.054
Generate Media Sverige AB,Generate Media Sverige AB,559190-0864,Örebro,3760,2.0,[],,https://support.lenovo.com/se/sv/solutions/ht035659-how-can-i-create-recovery-media-dvd-or-usb-or-order-recovery-media-dvd-or-usb-from-lenovo,73,['73120 Mediebyråverksamhet och annonsförsäljning'],2019-01-08,6.7,50.0,0.087
Wyse Electric AB,Wyse Electric AB,556976-7451,Örebro,3754,1.0,[],,https://www.wyseelectric.se/,43,['43210 Elinstallationer'],2014-07-03,11.2,50.0,0.1
Kjell Olsson Bygg & Anläggning AB,Kjell Olsson Bygg & Anläggning AB,556833-3552,Örebro,3753,1.0,[],070-270 47 16,https://www.bessemerskolan.se/varaprogram/byggochanlaggningsprogrammet.21258.html,43,"['43120 Mark- och grundarbeten', '81100 Fastighetsrelaterade stödtjänster', '01500 Blandat jordbruk', '43320 Byggnadssnickeriarbeten', '81300 Skötsel och underhåll av grönytor']",2010-12-16,14.7,50.0,0.229
Nordland Måleriprodukter AB,Nordland Måleriprodukter AB,556853-3722,Örebro,3752,1.0,[],019-44 64 80,https://nordland.se/,46,['46731 Partihandel med virke och andra byggmaterial'],2011-05-19,14.3,50.0,0.208
Måleri i RUA AB,Måleri i RUA AB,556740-4628,Arboga,3749,5.0,[],0581-171 30,https://biluppgifter.se/brukare/NTU2NzQwNDYyOA/,47,"['47523 Specialiserad butikshandel med färger, fernissor och lacker']",2007-10-17,17.9,100.0,0.23
Sweetwater Aktiebolag,Sweetwater Aktiebolag,556482-6880,Örebro,3738,1.0,[],08-662 14 70,https://lagen.nu/dom/pmod/2020:1,59,"['59110 Produktion av film, video och TV-program']",1994-02-15,31.6,400.0,0.243
ISAC Rail AB,ISAC Rail AB,559304-6039,Degerfors,3737,0.0,[],,https://www.analysverkstan.se/en/kundrecensioner/,71,['71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik'],2021-03-01,4.5,25.0,0.053
Gymninge Naturvårdsentreprenad AB,Gymninge Naturvårdsentreprenad AB,556884-3105,Vintrosa,3735,2.0,[],,https://stud.epsilon.slu.se/15071/7/larsson_e_190823.pdf,01,['01420 Uppfödning av andra nötkreatur och bufflar'],2012-02-14,13.6,50.0,0.082
Örebros bästa Sallad& AB,Örebros bästa Sallad& AB,559049-0941,Örebro,3733,3.0,[],,https://ploch.se/,56,['56100 Restaurangverksamhet'],2016-01-28,9.6,50.0,0.099
Restaurang J P R i Örebro AB,Restaurang J P R i Örebro AB,556738-5967,Örebro,3725,3.0,[],019-18 56 67,https://www.charterbaren.se/,56,['56100 Restaurangverksamhet'],2007-09-21,18.0,100.0,0.251
DreamCare Omsorg AB,DreamCare Omsorg AB,559288-2244,Örebro,3721,7.0,[],,https://www.dreamcare.se/,88,['88102 Öppna sociala insatser för personer med funktionshinder'],2020-12-08,4.8,50.0,0.069
Klas Eriksson El & mekanisk service AB,Klas Eriksson El & mekanisk service AB,556883-7628,Kopparberg,3720,2.0,[],,https://sok.riksarkivet.se/?postid=Arkis+7083802a-4d9b-410d-88b0-ba00d78300d1,33,"['33120 Reparation av maskiner', '45201 Allmän service och reparation av motorfordon utom motorcyklar']",2012-02-09,13.6,50.0,0.085
Nicolas Konsult AB,Nicolas Konsult AB,559050-2950,Örebro,3714,2.0,[],076-212 28 34,https://www.msb.se/siteassets/dokument/amnesomraden/krisberedskap-och-civilt-forsvar/befolkningsskydd/skyddsrum/skyddsrumssakkunniga.pdf,78,"['78200 Personaluthyrning', '96022 Skönhetsvård', '86211 Primärvårdsmottagningar med läkare m.m.', '86904 Tandhygienistverksamhet']",2016-02-05,9.6,50.0,0.193
Aurit AB,Aurit AB,559417-9409,Örebro,3708,3.0,[],,https://aurit.se/,62,['62020 Datakonsultverksamhet'],2023-01-16,2.6,25.0,0.071
Esplunda Egendom Aktiebolag,Esplunda Egendom Aktiebolag,556118-1354,Glanshammar,3707,1.0,[],019-23 30 02,https://www.domstol.se/amnen/hyra-bostadsratt-och-arrende/arrende/allmant-om-arrende/,01,['01199 Odling av övriga ett- och tvååriga växter'],1968-07-04,57.2,100.0,0.21
Hammarsundet Mitt Aktiebolag,Hammarsundet Mitt Aktiebolag,559057-2847,Askersund,3702,0.0,[],,https://www.stjernsundsgard.se/,23,"['23999 Diverse övrig tillverkning av icke-metalliska mineraliska produkter', '68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler']",2016-04-04,9.4,50.0,0.066
Kilsta Energibränsle AB,Kilsta Energibränsle AB,559198-3779,Karlskoga,3693,0.0,[],,https://www.kt-kuriren.se/2024/03/14/kilsta-energibransle-ab-har-ar-de-viktigaste-siffrorna-senaste-aret-23238/,46,"['46120 Provisionshandel med bränsle, malm, metaller och industrikemikalier']",2019-03-12,6.5,50.0,0.057
CWR Förvaltnings AB,CWR Förvaltnings AB,556991-0994,Karlskoga,3692,2.0,[],,https://cwr.se/,70,"['70100 Verksamheter som utövas av huvudkontor', '46699 Partihandel med diverse övriga maskiner och utrustning', '64993 Förvaltning av och handel med värdepapper för en begränsad och sluten krets av ägare', '77390 Uthyrning och leasing av övrig utrustning och övriga maskiner och materiella tillgångar']",2014-11-19,10.8,50.0,0.083
Husby Åkeri AB,Husby Åkeri AB,559224-0690,Nora,3691,2.0,[],,https://www.wistlastbuss.se/sv-se/wist-magazine/Sparabranslemeddynafleet.html,49,"['49410 Vägtransport, godstrafik']",2019-10-25,5.9,50.0,0.061
Laxa Transport & Invest AB,Laxa Transport & Invest AB,556650-9336,Laxå,3690,3.0,[],070-544 45 82,https://www.largestcompanies.se/foretagsregister/L/155?sortField=City,49,"['49410 Vägtransport, godstrafik', '43120 Mark- och grundarbeten']",2003-10-24,21.9,100.0,0.217
PG Drawing & Security Consulting AB,PG Drawing & Security Consulting AB,556843-3402,Fjugesta,3682,5.0,[],070-914 95 28,https://www.pgsecurity.se/,71,['71123 Teknisk konsultverksamhet inom elteknik'],2011-02-24,14.5,50.0,0.203
RasmussonVik i Örebro AB,RasmussonVik i Örebro AB,559259-9939,Örebro,3680,5.0,[],,"https://www.skolverket.se/download/18.2cd92ed197a1b2bbcd3abd3/1751619691076/Bidragsramar%20f%C3%B6r%20huvudm%C3%A4n,%20statsbidrag%20f%C3%B6r%20s%C3%A4kerhetsh%C3%B6jande%20%C3%A5tg%C3%A4rder%202025.pdf",85,['85100 Förskoleutbildning'],2020-06-17,5.2,25.0,0.061
Gehrkes Maskin & Svets AB,Gehrkes Maskin & Svets AB,559079-1991,Vretstorp,3670,1.0,[],,https://www.betyg.se/djur-och-natur/lantbruk,81,"['81100 Fastighetsrelaterade stödtjänster', '33190 Reparation av annan utrustning', '01610 Service till växtodling', '42990 Övriga anläggningsarbeten', '29320 Tillverkning av andra delar och tillbehör till motorfordon']",2016-10-06,8.9,50.0,0.068
Winberg Fastighetsmäklare AB,Winberg Fastighetsmäklare AB,556981-0616,Örebro,3668,1.0,[],,https://www.fastighetsbyran.com/sv/sverige/hitta-maklare/eslov/olivia-winberg,68,"['68310 Fastighetsförmedling', '64993 Förvaltning av och handel med värdepapper för en begränsad och sluten krets av ägare', '85600 Stödverksamhet för utbildningsväsendet']",2014-08-29,11.0,50.0,0.089
Fastighets AB Blixtlampan 6,Fastighets AB Blixtlampan 6,556709-9568,Örebro,3663,0.0,[],,https://www.castellum.se/fastigheter/blixten-6/,68,['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler'],2006-08-30,19.0,100.0,0.117
Widéns Fordonsteknik AB,Widéns Fordonsteknik AB,559371-2556,Åmmeberg,3661,3.0,[],,https://widensakeri.se/akeri/framtidens-chaufforer/,45,['45201 Allmän service och reparation av motorfordon utom motorcyklar'],2022-03-18,3.5,25.0,0.067
Be-Ges Anders & Erik Carlsson Aktiebolag,Be-Ges Anders & Erik Carlsson Aktiebolag,556130-3354,Askersund,3661,2.0,[],0583-104 63,https://www.advokatsamfundet.se/Sok-advokat/Sokresultat,47,['47641 Specialiserad butikshandel med sport- och fritidsartiklar utom cyklar och båtar'],1969-11-10,55.8,100.0,0.233
Nalö Invest AB,Nalö Invest AB,559042-2944,Örebro,3660,1.0,[],,https://www.flashback.org/t3663250p3,70,['70220 Konsultverksamhet avseende företags organisation'],2015-12-16,9.7,50.0,0.085
H.A.S.A.B rör och bygg AB,H.A.S.A.B rör och bygg AB,556826-4385,Karlskoga,3648,3.0,[],0586-340 22,https://www.starofservice.se/reg/orebro/karlskoga/karlskoga/rorarbete,46,"['46742 Partihandel med VVS-varor', '85594 Personalutbildning']",2010-11-18,14.8,50.0,0.195
Blomstermarken i Örebro AB,Blomstermarken i Örebro AB,559226-7941,Örebro,3642,2.0,[],,https://blomstermarken.se/,47,"['47761 Specialiserad butikshandel med blommor och andra växter, frön och gödselmedel']",2019-11-14,5.8,50.0,0.084
