name,profile_url,emails,org_number,revenue,legal_name,registration_date,company_type,employees,ceo,address,postal_address,city,share_capital,sni_codes,business_purpose,phone,website
Lejons Mäkleri i Örebro AB,https://www.allabolag.se/foretag/lejons-m%C3%A4kleri-i-%C3%B6rebro-ab/%C3%B6rebro/-/5569610289,[],556961-0289,14230,Lejons Mäkleri i Örebro AB,2014-02-06,Aktiebolag,5,,"Orvar Bergmarks Plats 1, 702 23 Örebro","c/o Erik Lejon Orvar Bergmarks Plats 1, 702 23 Örebro",Örebro,50,['68310 Fastighetsförmedling'],Fastighetsförmedling.,019-609 06 50,
JA Elefant Bensin & Service AB,https://www.allabolag.se/foretag/ja-elefant-bensin-service-ab/grythyttan/-/5568206907,[],556820-6907,14229,JA Elefant Bensin & Service AB,2010-10-05,Aktiebolag,3,,"Skolgatan 7, 712 60 Grythyttan","Skolgatan 7, 712 60 Grythyttan",Grythyttan,50,['47300 Specialiserad detaljhandel med drivmedel'],"Bolaget ska bedriva fastighetsförvaltning, försäljning av livsmedel, kiosk-, fastfood- och tobaksvaror samt därmed förenlig verksamhet.",0591-140 09,
Frino EL i Nora AB,https://www.allabolag.se/foretag/frino-el-i-nora-ab/nora/-/5568990542,[],556899-0542,14229,Frino EL i Nora AB,2012-07-12,Aktiebolag,10,Carl Fredrik Rolf Rigsten,"Prästgatan 24, 713 31 Nora","Prästgatan 24, 713 31 Nora",Nora,50,"['47540 Specialiserad butikshandel med elektriska hushållsmaskiner och hushållsapparater', '43210 Elinstallationer']","Bolaget skall idka försäljning av elmaterial, vitvaror och hushållsmaskiner samt utföra elinstallationer och därmed förenlig verksamhet.",0587-101 91,
Aktiebolaget M. Lindgrens Damkonfektion,https://www.allabolag.se/foretag/aktiebolaget-m.-lindgrens-damkonfektion/%C3%B6rebro/-/5560674730,[],556067-4730,14224,Aktiebolaget M. Lindgrens Damkonfektion,1958-10-24,Aktiebolag,6,Karl Henric Petersson,"Köpmangatan 9, 702 10 Örebro","Köpmangatan 9, 702 10 Örebro",Örebro,500,"['47713 Specialiserad butikshandel med damkläder', '47712 Specialiserad butikshandel med herrkläder']",Bolaget skall driva handel med kläder och därmed förenlig verksamhet.,019-14 11 50,
Lejon Plåtslageri & Industrireparationer Aktiebolag,https://www.allabolag.se/foretag/lejon-pl%C3%A5tslageri-industrireparationer-aktiebolag/mullhyttan/-/5564830635,[],556483-0635,14185,Lejon Plåtslageri & Industrireparationer Aktiebolag,1994-02-28,Aktiebolag,10,,"Baggetorp 190, 716 94 Mullhyttan","Baggetorp 190, 716 94 Mullhyttan",Mullhyttan,100,['43911 Takarbeten av plåt'],"Föremålet för bolagets verksamhet är att bedriva industri- reparationer, plåt & smidesarbeten på maskiner av mekanisk art, tillverkning och försäljning av reservdelar, tillbehör och detaljer, entreprenadverksamhet inom mark- och byggnation, uthyrning av maskiner samt därmed förenlig verksamhet.",0585-432 77,
Johan Thorén AB,https://www.allabolag.se/foretag/johan-thor%C3%A9n-ab/hallsberg/-/5566082680,[],556608-2680,14175,Johan Thorén AB,2001-03-13,Aktiebolag,9,Ulf Johan Thorén,"Kajsabacksvägen 5, 694 34 Hallsberg","Kajsabacksvägen 5, 694 34 Hallsberg",Hallsberg,100,"['45201 Allmän service och reparation av motorfordon utom motorcyklar', '45320 Detaljhandel med reservdelar och tillbehör till motorfordon utom motorcyklar']","Bolaget skall bedriva bilverksta, mekaniska reparationer, bilförsäljning samt därmed förenlig verksamhet.",0582-104 02,
Margretelund Lantbruk Aktiebolag,https://www.allabolag.se/foretag/margretelund-lantbruk-aktiebolag/odensbacken/-/5564706702,[],556470-6702,14153,Margretelund Lantbruk Aktiebolag,1993-07-16,Aktiebolag,7,Gunnar Stefan Valfridsson,"Margretelund, 715 93 Odensbacken","Margretelund, 715 93 Odensbacken",Odensbacken,300,['01131 Potatisodling'],Bolaget skall bedriva jordbruksproduktion samt därmed förenlig verksamhet.,019-45 80 58,
Cabinova Aktiebolag,https://www.allabolag.se/foretag/cabinova-aktiebolag/kopparberg/-/5563887859,[],556388-7859,14153,Cabinova Aktiebolag,1990-04-19,Aktiebolag,9,Carl Gösta Ardesjö,"Verkstadsvägen 65, 714 30 Kopparberg","Cabinova Verkstadsvägen 65, 714 30 Kopparberg",Kopparberg,400,['26300 Tillverkning av kommunikationsutrustning'],"Bolaget skall utveckla, tillverka samt försälja hemelektronik och elektonikkomponenter samt därmed förenlig verksamhet.",0580-302 70,
Aspen Hemtjänst AB,https://www.allabolag.se/foretag/aspen-hemtj%C3%A4nst-ab/%C3%B6rebro/-/5568921992,[],556892-1992,14112,Aspen Hemtjänst AB,2012-05-03,Aktiebolag,20,Magnus Karl Ossian Alvin,"Radiatorvägen 3, 702 27 Örebro","Radiatorvägen 3, 702 27 Örebro",Örebro,50,['88101 Öppna sociala insatser för äldre personer'],Bolaget skall bedriva privat hemtjänst och utföra hushållsnära tjänster. Äga och förvalta fastigheter samt handel med värdepapper och därmed förenlig verksamhet.,,
Svensk Vitvaruteknik AB,https://www.allabolag.se/foretag/svensk-vitvaruteknik-ab/%C3%B6rebro/-/5566712047,[],556671-2047,14103,Svensk Vitvaruteknik AB,2004-11-25,Aktiebolag,12,Sven Andreas Wind,"Radiatorvägen 7, 702 27 Örebro","Radiatorvägen 7, 702 27 Örebro",Örebro,200,['95220 Reparation av hushållsapparater samt av utrustning för hem och trädgård'],"Bolaget skall bedriva försäljning, uthyrning, service och installation av vitvaror, försäljning av tillbehör och reserv- delar, försäljning, installation och service av luftvärmepumpar, äga och förvalta fastigheter och aktier samt därmed förenlig verksamhet.",019-27 45 40,
Norra Bro Byggprojekt AB,https://www.allabolag.se/foretag/norra-bro-byggprojekt-ab/%C3%B6rebro/-/5591791826,[],559179-1826,14096,Norra Bro Byggprojekt AB,2018-11-08,Aktiebolag,6,Johan Martin Karlsson,"Pistolvägen 1, 702 21 Örebro","Pistolvägen 1, 702 21 Örebro",Örebro,80,['41200 Byggande av bostadshus och andra byggnader'],Byggverksamhet. Allt inom bygg.,073-687 52 50,
Gävle Padel AB,https://www.allabolag.se/foretag/g%C3%A4vle-padel-ab/%C3%B6rebro/-/5590625330,[],559062-5330,14085,Gävle Padel AB,2016-05-12,Aktiebolag,2,Calvin Dale Anderson,,"c/o WAP Holding Örebro AB Nastagatan 11, 702 27 Örebro",Örebro,67,"['93119 Drift av sporthallar, idrottsplatser och andra sportanläggningar']",Bolaget ska driva bollhallar och idrottsrörelse samt idka därmed förenlig verksamhet.,,
Ke Be Cykel & Motor i Örebro Aktiebolag,https://www.allabolag.se/foretag/ke-be-cykel-motor-i-%C3%B6rebro-aktiebolag/%C3%B6rebro/-/5563251320,[],556325-1320,14084,Ke Be Cykel & Motor i Örebro Aktiebolag,1988-05-09,Aktiebolag,4,,"Pistolvägen 4, 702 21 Örebro","Pistolvägen 4, 702 21 Örebro",Örebro,100,"['47642 Specialiserad butikshandel med cyklar', '47522 Specialiserad butikshandel med järn- och VVS-varor', '45400 Handel med och service av motorcyklar inklusive reservdelar och tillbehör']","Bolaget skall bedriva försäljning och reparation av cyklar, motorredskap, trädgårdsmaskiner samt biltillbehör och därmed förenlig verksamhet.",019-24 05 18,
MN Butiken AB,https://www.allabolag.se/foretag/mn-butiken-ab/kumla/-/5569506925,[],556950-6925,14080,MN Butiken AB,2013-11-27,Aktiebolag,5,,"Järsjö 147, 692 93 Kumla","c/o Möbelnet Järsjö 147, 692 93 Kumla",Kumla,50,"['46470 Partihandel med möbler, mattor och belysningsartiklar', '47591 Specialiserad butikshandel med möbler för hemmet']","Bolagets verksamhet ska bestå av försäljning via butik och på internet av möbler, inredning och till det behövande tillbehör samt därmed förenlig verksamhet.",,
Albins Interiör & Bygg AB,https://www.allabolag.se/foretag/albins-interi%C3%B6r-bygg-ab/vintrosa/-/5569100968,[],556910-0968,14057,Albins Interiör & Bygg AB,2012-11-12,Aktiebolag,4,,"Albatrossgatan 26, 719 93 Vintrosa","c/o Albin Eriksson Albatrossgatan 26, 719 93 Vintrosa",Vintrosa,50,"['41200 Byggande av bostadshus och andra byggnader', '71121 Teknisk konsultverksamhet inom bygg- och anläggningsteknik']","Bolaget ska bedriva ny-, till- och ombyggnationer inom byggsektorn, inköp och försäljning av material för byggnationer, teknisk konsultverksamhet inom bygg- och anläggningsbranschen samt därmed förenlig verksamhet.",,
PT:s Mekaniska AB,https://www.allabolag.se/foretag/pt%3As-mekaniska-ab/karlskoga/-/5569150591,[],556915-0591,14053,PT:s Mekaniska AB,2012-12-13,Aktiebolag,10,Anna Therése Thor,"Silovägen 4, 691 42 Karlskoga","Silovägen 4, 691 42 Karlskoga",Karlskoga,50,['25620 Metallegoarbeten'],Bolagets verksamhet är att utföra legoarbeten inom svetsning och mekanisk bearbetning samt därmed förenlig verksamhet.,0586-544 74,
NHS Care AB,https://www.allabolag.se/foretag/nhs-care-ab/%C3%B6rebro/-/5590359633,[],559035-9633,14047,NHS Care AB,2015-11-19,Aktiebolag,6,,"Södra Vägen 12, 702 27 Örebro","Södra Vägen 12, 702 27 Örebro",Örebro,50,['46761 Partihandel med industriförnödenheter'],Bolaget ska bedriva handel med förbrukningsmaterial inom området hygien till vård och omsorg och därmed förenlig verksamhet.,,
Ösab Örebro Slamsug Aktiebolag,https://www.allabolag.se/foretag/%C3%B6sab-%C3%B6rebro-slamsug-aktiebolag/%C3%B6rebro/-/5561037317,[],556103-7317,14040,Ösab Örebro Slamsug Aktiebolag,1966-04-28,Aktiebolag,12,,"Glashyttevägen 2, 705 10 Örebro","Glashyttevägen 2, 705 10 Örebro",Örebro,200,['81290 Annan rengöring'],Bolaget skall utföra renhållningsarbeten ävensom idka därmed förenlig verksamhet.,,
Dellenäng Butik AB,https://www.allabolag.se/foretag/dellen%C3%A4ng-butik-ab/lindesberg/-/5593374845,[],559337-4845,14032,Dellenäng Butik AB,2021-09-28,Aktiebolag,8,Mats Olov Jörgen Dellenäng,"Kristinavägen 4, 711 30 Lindesberg","Circle K Kristinavägen 4, 711 30 Lindesberg",Lindesberg,50,"['47300 Specialiserad detaljhandel med drivmedel', '47112 Livsmedelshandel med brett sortiment, ej varuhus eller stormarknad']",Bolaget skall bedriva bensinstationsverksamhet samt därmed förenlig verksamhet.,0581-138 20,
Grythyttans Mark & Byggtjänst AB,https://www.allabolag.se/foretag/grythyttans-mark-byggtj%C3%A4nst-ab/grythyttan/-/5568326630,[],556832-6630,14024,Grythyttans Mark & Byggtjänst AB,2010-12-15,Aktiebolag,10,,"Älgviken, 712 95 Grythyttan","c/o Jan Heydorn Älgviken, 712 95 Grythyttan",Grythyttan,50,"['41200 Byggande av bostadshus och andra byggnader', '43120 Mark- och grundarbeten']",Föremålet för bolagets verksamhet är byggnads- och mark- entreprenader och därmed förenlig verksamhet.,,
Tommys Bygg och Plåt AB,https://www.allabolag.se/foretag/tommys-bygg-och-pl%C3%A5t-ab/ervalla/-/5568583636,[],556858-3636,14019,Tommys Bygg och Plåt AB,2011-07-04,Aktiebolag,2,,"Axbergs-Rangeltorp 405, 718 94 Ervalla","Axbergs-Rangeltorp 405, 718 94 Ervalla",Ervalla,50,"['43911 Takarbeten av plåt', '43222 Ventilationsarbeten', '43320 Byggnadssnickeriarbeten']",Bolaget ska bedriva plåtslageri samt därmed förenlig verksamhet.,,
Mark och Sten i Sverige AB,https://www.allabolag.se/foretag/mark-och-sten-i-sverige-ab/odensbacken/-/5568878218,[],556887-8218,14003,Mark och Sten i Sverige AB,2012-03-15,Aktiebolag,9,,"Ingvaldstorp 421, 715 93 Odensbacken","Ingvaldstorp 421, 715 93 Odensbacken",Odensbacken,50,['43120 Mark- och grundarbeten'],Bolaget ska bedriva mark och anläggningsarbeten.,,
O Pettersson Fastigheter i Örebro AB,https://www.allabolag.se/foretag/o-pettersson-fastigheter-i-%C3%B6rebro-ab/%C3%B6rebro/-/5569396475,[],556939-6475,13993,O Pettersson Fastigheter i Örebro AB,2013-08-20,Aktiebolag,4,,"Lövstagatan 7, 703 56 Örebro","Lövstagatan 7, 703 56 Örebro",Örebro,100,"['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder', '68203 Uthyrning och förvaltning av egna eller arrenderade, andra lokaler']",Bolaget ska bedriva fastighetsförvaltning samt därmed förenlig verksamhet.,,
Trafik konens uthyrning i Örebro AB,https://www.allabolag.se/foretag/trafik-konens-uthyrning-i-%C3%B6rebro-ab/%C3%B6rebro/-/5563231389,[],556323-1389,13956,Trafik konens uthyrning i Örebro AB,1988-05-06,Aktiebolag,16,,,"Triangelgatan 6, 702 15 Örebro",Örebro,200,"['52219 Övriga stödtjänster till landtransport', '77290 Uthyrning och leasing av andra hushållsartiklar och varor för personligt bruk']","Föremålet för bolagets verksamhet är uthyrning och försäljning av evenemangstält och lagerhallar, förpackningstjänster, förartjänster, elinstallationer och därmed förenlig verksamhet.",019-33 00 60,
El & AutoTech Karlskoga AB,https://www.allabolag.se/foretag/el-autotech-karlskoga-ab/karlskoga/-/5592684970,[],559268-4970,13922,El & AutoTech Karlskoga AB,2020-08-26,Aktiebolag,13,,"Rörläggarvägen 13, 691 43 Karlskoga","Mineralvägen 53, 691 45 Karlskoga",Karlskoga,25,['33200 Installation av industrimaskiner och -utrustning'],"Elinstallation, - service, felsökning, byggnation, industriunderhåll, programmering, konstruktion, kalibrering, energibesparing, automation, data, nätverk.",,
Båt & Mc i Sverige AB,https://www.allabolag.se/foretag/b%C3%A5t-mc-i-sverige-ab/%C3%B6rebro/-/5590958327,[],559095-8327,13919,Båt & Mc i Sverige AB,2017-01-03,Aktiebolag,3,,"Adolfsbergsvägen 2, 702 27 Örebro","Glenn Ström Västra Skagene 685, 663 91 Hammarö",Hammarö,50,['45400 Handel med och service av motorcyklar inklusive reservdelar och tillbehör'],"Föremålet för bolagets verksamhet är att köpa, sälja och förvalta aktier, obligationer, reverser, andelar, fastigheter, importera- köpa- och sälja fordon och fordonstillbehör, importera- köpa och sälja båtar och båttillbehör, importera- köpa och sälja motorcyklar och Mc-tillbehör reservdelar köpa och sälja patent och know-how-rättigheter, driva, köpa och sälja administrativa tjänster, utföra entreprenadtjänster, ingå borgensåtaganden samt idka därmed förenlig verksamhet, dock ej sådan verksamhet som avses i lag om bankrörelse eller lag om kreditaktiebolag. Tillika äger bolaget rätt att för dotterbolag och närbesläktade företag ingå borgensåtagande, så och till dessa lämna lån och därmed förenlig verksamhet.",019-13 30 00,
Närke Industrimontage AB,https://www.allabolag.se/foretag/n%C3%A4rke-industrimontage-ab/%C3%B6rebro/-/5591755961,[],559175-5961,13884,Närke Industrimontage AB,2018-10-16,Aktiebolag,8,,"Tullängsgatan 8, 702 44 Örebro","Tullängsgatan 8, 702 44 Örebro",Örebro,50,['43221 Värme- och sanitetsarbeten'],"Företaget skall bedriva tillverkning av stålkonstruktioner, rörsystem, smidesprodukter. Reparation och servicearbeten inom industri och bygg, uthyrning av personal, samt därmed förenlig verksamhet.",,
Brånn:s Bilprodukter Aktiebolag,https://www.allabolag.se/foretag/br%C3%A5nn%3As-bilprodukter-aktiebolag/kumla/-/5562045558,[],556204-5558,13871,Brånn:s Bilprodukter Aktiebolag,1980-01-01,Aktiebolag,5,Jan Christer Brånn,"John Norlanders Gata 13, 692 31 Kumla","Christer Brånn John Norlanders Gata 13, 692 31 Kumla",Kumla,200,['46180 Provisionshandel med annat specialsortiment'],"Bolaget skall bedriva försäljning av reservdelar, tillbehör för motorbranschen och fritidsartiklar ävensom idka därmed förenlig verksamhet.",,
Stickninge Lantbruksaktiebolag,https://www.allabolag.se/foretag/stickninge-lantbruksaktiebolag/fjugesta/-/5563116556,[],556311-6556,13865,Stickninge Lantbruksaktiebolag,1987-11-23,Aktiebolag,4,Stefan Magnus Håkan Hultquist,"Stickninge  Tångeråsa, 716 91 Fjugesta","Stickninge, 716 91 Fjugesta",Fjugesta,100,['01461 Uppfödning av smågrisar'],"Bolaget skall idka lantbruksverksamhet, djurproduktion ävensom idka därmed förenlig verksamhet.",,
Voidas Tobak Aktiebolag,https://www.allabolag.se/foretag/voidas-tobak-aktiebolag/%C3%B6rebro/-/5564284171,[],556428-4171,13846,Voidas Tobak Aktiebolag,1991-06-27,Aktiebolag,2,Lisa Anna Ingrid Bernhardsson,"Nygatan 27, 702 11 Örebro","Nygatan 27, 702 11 Örebro",Örebro,100,"['47260 Specialiserad butikshandel med tobaksvaror', '47242 Specialiserad butikshandel med konfektyrer', '92000 Spel- och vadhållningsverksamhet']","Bolaget skall idka försäljning av tobak, konfektyrer, lotter samt därmed förenlig verksamhet.",,
Macromould Modell & Form AB,https://www.allabolag.se/foretag/macromould-modell-form-ab/kopparberg/-/5569051922,[],556905-1922,13822,Macromould Modell & Form AB,2012-09-27,Aktiebolag,5,Per Jonas Lindhe,"Bångbro Industriområde, 714 32 Kopparberg","Box 118, 714 22 Kopparberg",Kopparberg,50,['22290 Annan plastvarutillverkning'],"Bolaget ska bedriva tillverkning genom CNC-fräsning av modeller, pluggar, formar och prototyper, försäljning av ovanstående, handel med värdepapper samt därmed förenlig verksamhet.",0580-888 80,
Kevin Setterman AB,https://www.allabolag.se/foretag/kevin-setterman-ab/fjugesta/-/5591459465,[],559145-9465,13811,Kevin Setterman AB,2018-01-22,Aktiebolag,5,,"Vallgatan 48, 716 31 Fjugesta","Vallgatan 48, 716 31 Fjugesta",Fjugesta,50,['41200 Byggande av bostadshus och andra byggnader'],Aktiebolaget ska bedriva bygg- och montageverksamhet samt därmed förenlig verksamhet.,,
Närkefrakt Fastighet Väghyveln 1 AB,https://www.allabolag.se/foretag/n%C3%A4rkefrakt-fastighet-v%C3%A4ghyveln-1-ab/%C3%B6rebro/-/5591107700,[],559110-7700,13802,Närkefrakt Fastighet Väghyveln 1 AB,2017-05-02,Aktiebolag,0,Fredrik Christer Öjdemark,"Pilängsgatan 15, 702 27 Örebro","Box 1142, 701 11 Örebro",Örebro,50,['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler'],Bolaget skall äga fastigheter och bedriva fastighetsförvaltning samt därmed förenlig verksamhet.,,
Cleopatra Fastighets Aktiebolag,https://www.allabolag.se/foretag/cleopatra-fastighets-aktiebolag/%C3%B6rebro/-/5561191486,[],556119-1486,13772,Cleopatra Fastighets Aktiebolag,1968-09-03,Aktiebolag,0,Sten Thomas Lundström,"Fridhemsgatan 1 b, 702 32 Örebro","Villa Viking Ringgatan 6, 703 42 Örebro",Örebro,500,['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder'],"Bolaget ska äga och förvalta fastigheter, aktier och andra värdehandlingar och bedriva konsultverksamhet inom databranschen såsom projektledning, systemutveckling, systemprogramförvaltning, utbildning och teknikkommunikation- och datainstallationer även= som idka därmed förenlig verksamhet.",019-611 22 32,
Hanssons Åkeri i Fjugesta AB,https://www.allabolag.se/foretag/hanssons-%C3%A5keri-i-fjugesta-ab/%C3%B6rebro/-/5565814547,[],556581-4547,13767,Hanssons Åkeri i Fjugesta AB,1999-12-14,Aktiebolag,5,,"Fällersta 306, 705 94 Örebro","Fällersta 306, 705 94 Örebro",Örebro,100,"['49410 Vägtransport, godstrafik']",Bolaget skall bedriva åkeri och bilreparationsarbeten ävensom idka därmed förenlig verksamhet.,070-518 88 53,
Torbjörn Lagemyr Handel AB,https://www.allabolag.se/foretag/torbj%C3%B6rn-lagemyr-handel-ab/stor%C3%A5/-/5569189557,[],556918-9557,13757,Torbjörn Lagemyr Handel AB,2013-01-14,Aktiebolag,5,,"Storåplan, 711 76 Storå","Storåplan, 711 76 Storå",Storå,50,"['47112 Livsmedelshandel med brett sortiment, ej varuhus eller stormarknad']",Föremålet för bolagets verksamhet är att bedriva detaljhandel med dagligvaror och därmed förenlig verksamhet.,,
