name,profile_url,emails,org_number,revenue,legal_name,registration_date,company_type,employees,ceo,address,postal_address,city,share_capital,sni_codes,business_purpose,phone,website
Kakel&Klinker i Närke AB,https://www.allabolag.se/foretag/kakelklinker-i-n%C3%A4rke-ab/%C3%B6rebro/-/5569417263,[],556941-7263,5249,Kakel&Klinker i Närke AB,2013-09-05,Aktiebolag,5,,"Tackjärnsgatan 1, 703 83 Örebro","CHARBEL Charbel Tackjärnsgatan 1, 703 83 Örebro",Örebro,50,"['43330 Golv- och väggbeläggningsarbeten', '41200 Byggande av bostadshus och andra byggnader', '68100 Handel med egna fastigheter']","Föremålet för bolagets verksamhet är byggverksamhet, handel med fastigheter och därmed förenlig verksamhet.",073-969 63 73,
Fastighetsbolaget Gladan i Kumla AB,https://www.allabolag.se/foretag/fastighetsbolaget-gladan-i-kumla-ab/%C3%B6rebro/-/5591736219,[],559173-6219,5246,Fastighetsbolaget Gladan i Kumla AB,2018-10-01,Aktiebolag,0,Sten Thomas Lundström,"Ringgatan 6, 703 42 Örebro","Ringgatan 6, 703 42 Örebro",Örebro,50,['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder'],Bolaget ska bedriva verksamhet innefattande anskaffning och exploatering av mark för uppförande av bostäder och lokaler i upplåtelseformer i Kumla samt förvaltning och avyttring av dessa samt därmed förenlig verksamhet.,,
Bångbro Herrgård Aktiebolag,https://www.allabolag.se/foretag/b%C3%A5ngbro-herrg%C3%A5rd-aktiebolag/kopparberg/-/5563284313,[],556328-4313,5246,Bångbro Herrgård Aktiebolag,1988-06-29,Aktiebolag,5,,"Herrgårdsvägen 10, 714 32 Kopparberg","Herrgårdsvägen 10, 714 32 Kopparberg",Kopparberg,500,['55101 Hotellverksamhet med restaurangrörelse'],"Bolaget skall bedriva hotell-, restaurang- och serveringsrörelse samt konferensverksamhet, och handel med värdepapper ävensom idka annan därmed förenlig verksamhet.",0580-120 00,
Thunbergs Glasmästeri Aktiebolag,https://www.allabolag.se/foretag/thunbergs-glasm%C3%A4steri-aktiebolag/%C3%B6rebro/-/5562861574,"['info@thunbergsglasmasteri.se', 'info@thunbergsglasmasteri.se']",556286-1574,5245,Thunbergs Glasmästeri Aktiebolag,1986-11-10,Aktiebolag,3,,"Radiatorvägen 7, 70227 Örebro","Radiatorvägen 7, 70227 Örebro",Örebro,100,['43342 Glasmästeriarbeten'],Bolaget skall bedriva glasmästeriverksamhet jämte därmed förenlig verksamhet.,019-32 21 50,http://www.thunbergsglasmasteri.se
Wia Maskin AB,https://www.allabolag.se/foretag/wia-maskin-ab/odensbacken/-/5568363179,[],556836-3179,5244,Wia Maskin AB,2010-12-30,Aktiebolag,1,,"Via 521, 715 94 Odensbacken","c/o Jonas Helgesson Via 521, 715 94 Odensbacken",Odensbacken,50,"['01500 Blandat jordbruk', '43120 Mark- och grundarbeten']","Lantbruk, maskinentreprenad, fastighetsförvaltning, värdepappershandel och därmed förenlig verksamhet.",,
Östra Övre Gård AB,https://www.allabolag.se/foretag/%C3%B6stra-%C3%B6vre-g%C3%A5rd-ab/fr%C3%B6vi/-/5568025984,[],556802-5984,5243,Östra Övre Gård AB,2010-03-18,Aktiebolag,3,,"Sällinge Östra Övre 136, 718 91 Frövi","Östra Övre Gård AB Sällinge Östra Övre 136, 718 91 Frövi",Frövi,100,['02101 Skogsförvaltning'],"Skogs och lantbruk, samt därmed förenlig verksamhet.",070-631 89 38,
SE SE Sextio Aktiebolag,https://www.allabolag.se/foretag/se-se-sextio-aktiebolag/kumla/-/5562096361,[],556209-6361,5243,SE SE Sextio Aktiebolag,1981-01-01,Aktiebolag,3,,"Lövstagatan 9, 692 33 Kumla","Box 108, 692 22 Kumla",Kumla,100,['43320 Byggnadssnickeriarbeten'],"Bolaget skall bedriva handel med inredning, måleriarbeten, mattläggning och byggverksamhet, äga och förvalta aktier och fast egendom, direktförsäljning av telefonabonnemang och bokföringstjänster och administrativa göromål i samband med detta, ävensom idka annan därmed förenlig verksamhet.",,
E.P Byggprojekt AB,https://www.allabolag.se/foretag/e.p-byggprojekt-ab/grythyttan/-/5592381569,[],559238-1569,5242,E.P Byggprojekt AB,2020-01-23,Aktiebolag,1,,"Älvestorp 10, 712 95 Grythyttan","c/o Emil Pettersson Älvestorp 10, 712 95 Grythyttan",Grythyttan,25,['43320 Byggnadssnickeriarbeten'],"Byggföretag som ska bedriva byggnadsverksamhet såsom renoveringar, om och tillbyggnader, nyproduktion och byggservicearbeten samt därmed förenlig verksamhet. Bolaget ska även bedriva rådgivning samt konsultverksamhet inom byggbranschen.",,
Närke Kulturbryggeri AB,https://www.allabolag.se/foretag/n%C3%A4rke-kulturbryggeri-ab/%C3%B6rebro/-/5566431804,[],556643-1804,5237,Närke Kulturbryggeri AB,2003-05-15,Aktiebolag,3,Berith Lena Maria Karlsson,"Beväringsgatan 2, 703 65 Örebro","Beväringsgatan 2 b, 703 65 Örebro",Örebro,754,['11050 Framställning av öl'],"Aktiebolagets verksamhet ska vara att driva tillverkning, försäljning och distribution av bryggeriprodukter samt idka därmed förenlig verksamhet.",019-33 34 82,
NHASYR AB,https://www.allabolag.se/foretag/nhasyr-ab/%C3%B6rebro/-/5592165400,[],559216-5400,5235,NHASYR AB,2019-08-28,Aktiebolag,5-9,,"Transportgatan 4, 702 27 Örebro","Transportgatan 4, 702 27 Örebro",Örebro,50,"['85324 Yrkesförarutbildning m.m.', '78200 Personaluthyrning', '49410 Vägtransport, godstrafik', '78100 Arbetsförmedling och rekrytering', '33120 Reparation av maskiner']",Företaget har 2 näringsgrenar. Företaget erbjuder truckutbildning till företag och privatperson. Kurserna riktar sig till dem som vill jobba som truckförare och dem som vill arbeta som truckutbildare. Företaget erbjuder reparation- och underhållstjänster av truckar. Företaget arbetar också med transport av gods såsom paket och varor till företag samt därmed förenlig verksamhet.,,
Tiveden Kantin AB,https://www.allabolag.se/foretag/tiveden-kantin-ab/tived/-/5594326661,[],559432-6661,5234,Tiveden Kantin AB,2023-05-04,Aktiebolag,4,,"Sanneruds Bygata 7, 695 97 Tived","Sanneruds Bygata 7, 695 97 Tived",Tived,25,['56100 Restaurangverksamhet'],"Föremålet för bolagets verksamhet är att bedriva restaurangverksamhet, uthyrning av personal och lokaler samt därmed förenlig verksamhet.",,
Falla Förvaltning Aktiebolag,https://www.allabolag.se/foretag/falla-f%C3%B6rvaltning-aktiebolag/hallsberg/-/5564323334,[],556432-3334,5232,Falla Förvaltning Aktiebolag,1991-09-20,Aktiebolag,2,,"Pl 5001 Falla Gård, 694 37 Hallsberg","Pl 5001 Falla Gård, 694 37 Hallsberg",Hallsberg,100,"['68201 Uthyrning och förvaltning av egna eller arrenderade bostäder', '81100 Fastighetsrelaterade stödtjänster']","Bolaget skall aktie- och fastighetsförvaltning, köp och försäljning av fast egendom samt därmed förenlig verksamhet.",0582-163 06,
Bettorps lack och plåt AB,https://www.allabolag.se/foretag/bettorps-lack-och-pl%C3%A5t-ab/%C3%B6rebro/-/5592954555,[],559295-4555,5224,Bettorps lack och plåt AB,2021-01-08,Aktiebolag,4,,"Bettorpsgatan 14 a, 703 84 Örebro","BETTORPS LACK OCH PLÅT AB Bettorpsgatan 14 a, 703 84 Örebro",Örebro,25,"['45202 Plåt-, lack- och glasreparationer på motorfordon utom motorcyklar', '45110 Handel med personbilar och lätta motorfordon', '45201 Allmän service och reparation av motorfordon utom motorcyklar']","Bolaget ska bedriva försäljning av beg bilar, bilreparationer, lackering och därmed förenlig verksamhet.",,
Modebutiken Jon & Jonna Aktiebolag,https://www.allabolag.se/foretag/modebutiken-jon-jonna-aktiebolag/karlskoga/-/5562952308,[],556295-2308,5223,Modebutiken Jon & Jonna Aktiebolag,1987-04-14,Aktiebolag,3,,"Kilgatan 5, 691 31 Karlskoga","K-Center Kilgatan 5, 691 31 Karlskoga",Karlskoga,100,"['47711 Specialiserad butikshandel med herr-, dam- och barnkläder, blandat']","Bolaget skall bedriva handel med konfektionsvaror, värdepapper och därmed förenlig verksamhet.",,
Örebro Idrott och Hälsa AB,https://www.allabolag.se/foretag/%C3%B6rebro-idrott-och-h%C3%A4lsa-ab/%C3%B6rebro/-/5590727094,[],559072-7094,5221,Örebro Idrott och Hälsa AB,2016-08-15,Aktiebolag,2,Christian Gustav Dellevåg,"Pappersbruksallén 2, 702 15 Örebro","Pappersbruksallén 2, 702 15 Örebro",Örebro,50,"['93120 Sportklubbars och idrottsföreningars verksamhet', '85510 Sport- och fritidsutbildning', '47711 Specialiserad butikshandel med herr-, dam- och barnkläder, blandat', '93130 Drift av gymanläggningar']","Bolaget ska bedriva verksamhet inom områdena, träningscenter och gym med inriktning på kampsport och självförsvar för vuxna, ungdomar och barn, försäljning av utrustning, produkter och tjänster relaterad till verksamheten och därmed jämförlig verksamhet. Vidare ska bolaget bedriva verksamhet inom området säkerhets- och självskydd. Därjämte kan bolaget köpa, sälja och förvalta aktier, obligationer, reverser, andelar, fastigheter samt köpa och sälja administrativa tjänster, ingå borgensåtaganden samt idka därmed förenlig verksamhet. Dock ej sådan verksamhet som anses i lag om bankrörelse eller lag om finansieringsverksamhet. Tillika äger bolaget rätt att för dotterbolag och närbesläktade företag ingå borgensåtagande, så och till dessa lämna lån.",,
Waerner el & regler AB,https://www.allabolag.se/foretag/waerner-el-regler-ab/hallsberg/-/5567869622,[],556786-9622,5221,Waerner el & regler AB,2009-08-13,Aktiebolag,2,Lennart Jörgen Waerner,"Höjdabacken 10, 694 92 Hallsberg","JÖRGEN WAERNER Höjdabacken 10, 694 92 Hallsberg",Hallsberg,100,['43210 Elinstallationer'],Föremål för bolagets verksamhet är att bedriva byggverksamhet och elinstallationer samt därmed förenlig verksamhet.,,
EKV Kyla & Värme AB,https://www.allabolag.se/foretag/ekv-kyla-v%C3%A4rme-ab/fjugesta/-/5591569107,[],559156-9107,5220,EKV Kyla & Värme AB,2018-04-24,Aktiebolag,2,,"Bangatan 23, 716 31 Fjugesta","c/o Joel Eriksson EK Bangatan 23, 716 31 Fjugesta",Fjugesta,50,['46742 Partihandel med VVS-varor'],"Bolaget skall utföra kyl- och värmepumpsreparationer, installationer, försäljning av kyl- och värmepumpar och därmed förenlig verksamhet.",,
Svärd Skogsavverkning AB,https://www.allabolag.se/foretag/sv%C3%A4rd-skogsavverkning-ab/karlskoga/-/5594098005,[],559409-8005,5219,Svärd Skogsavverkning AB,2022-12-05,Aktiebolag,1,,"Bredgårdsgatan 18 b Lgh 1004, 691 34 Karlskoga","Bredgårdsgatan 18 b Lgh 1004, 691 34 Karlskoga",Karlskoga,50,['02200 Drivning'],Bolaget ska bedriva entreprenad med skogsmaskiner samt därmed förenlig verksamhet.,,
Kumla IT-konsult AB,https://www.allabolag.se/foretag/kumla-it-konsult-ab/kumla/-/5569973802,[],556997-3802,5219,Kumla IT-konsult AB,2014-12-18,Aktiebolag,2,,Kumla,"Box 67, 692 22 Kumla",Kumla,50,['62020 Datakonsultverksamhet'],Föremål för bolagets verksamhet är försäljning och konsultationer inom datakommunikation samt därmed förenlig verksamhet.,,
Lars-Olof Johansson Måleri & Rostskydd Aktiebolag,https://www.allabolag.se/foretag/lars-olof-johansson-m%C3%A5leri-rostskydd-aktiebolag/h%C3%A4llefors/-/5564539319,[],556453-9319,5213,Lars-Olof Johansson Måleri & Rostskydd Aktiebolag,1992-09-18,Aktiebolag,7,,"Gillersvägen 23, 712 30 Hällefors","Gillersvägen 23, 712 30 Hällefors",Hällefors,100,['43341 Måleriarbeten'],"Bolaget skall utföra ny- och reparationsmålning, brandskadesaneringar, blästrings-, rostskydds- och underredsbehandlingar av järnkonstruktioner inom industrin ävensom idka därmed förenlig verksamhet.",0591-100 85,
TallVillage Entreprenad AB,https://www.allabolag.se/foretag/tallvillage-entreprenad-ab/%C3%B6rebro/-/5592535495,[],559253-5495,5212,TallVillage Entreprenad AB,2020-04-24,Aktiebolag,3,,"Långbyn 214, 705 91 Örebro","Tventreprenad@hotmail.com Långbyn 214, 705 91 Örebro",Örebro,25,"['43991 Uthyrning av bygg- och anläggningsmaskiner med förare', '77310 Uthyrning och leasing av jordbruksmaskiner och jordbruksredskap', '77390 Uthyrning och leasing av övrig utrustning och övriga maskiner och materiella tillgångar', '43120 Mark- och grundarbeten', '81300 Skötsel och underhåll av grönytor']","Mark & Entreprenad arbeten, park & fastighets skötsel, uthyrning av verktyg, släpkärror & grönytemaskiner samt grävmaskiner",,
Hans Melin Invest i Örebro AB,https://www.allabolag.se/foretag/hans-melin-invest-i-%C3%B6rebro-ab/%C3%B6rebro/-/5590471370,[],559047-1370,5211,Hans Melin Invest i Örebro AB,2016-01-14,Aktiebolag,,,,"Hans Melin Olaigatan 38, 703 61 Örebro",Örebro,50,['00009 Huvudnäring okänd'],äga och förvalta fastigheter samt idka handel med värdepapper och därmed jämförlig verksamhet,,
Konferensverksamhet CB AB,https://www.allabolag.se/foretag/konferensverksamhet-cb-ab/%C3%B6rebro/-/5566779533,[],556677-9533,5208,Konferensverksamhet CB AB,2005-03-14,Aktiebolag,6,Stefan Urban Anders Nyström,"Klostergatan 23, 703 39 Örebro","Klostergatan 23, 703 39 Örebro",Örebro,100,['82300 Arrangemang av kongresser och mässor'],"Bolaget ska bedriva konferens-, festarrangemangs-, utbildnings- verksamhet samt handel med fastigheter och värdepapper och därmed förenlig verksamhet.",,
F:a Torsten Lundh AB,https://www.allabolag.se/foretag/f%3Aa-torsten-lundh-ab/lax%C3%A5/-/5569953457,[],556995-3457,5205,F:a Torsten Lundh AB,2014-12-11,Aktiebolag,3,,"Revirvägen 4, 695 30 Laxå","Revirvägen 4, 695 30 Laxå",Laxå,50,['45201 Allmän service och reparation av motorfordon utom motorcyklar'],Aktiebolaget ska bedriva bilverkstad samt därmed förenlig verksamhet.,,
Jimmy Strömvall Transport AB,https://www.allabolag.se/foretag/jimmy-str%C3%B6mvall-transport-ab/%C3%B6rebro/-/5567727093,[],556772-7093,5199,Jimmy Strömvall Transport AB,2008-12-11,Aktiebolag,4,,"Höstigen 5, 703 75 Örebro","Höstigen 5, 703 75 Örebro",Örebro,100,"['49410 Vägtransport, godstrafik']","Föremålet för bolagets verksamhet är att bedriva lastbilsåkeri, handel med och förvaltning av fastigheter, handel med värdepapper, uthyrning av arbetskraft samt därmed förenlig verksamhet.",070-675 62 21,
Tony Sundqvist Bil Aktiebolag,https://www.allabolag.se/foretag/tony-sundqvist-bil-aktiebolag/hallsberg/-/5563021632,"['tony@sundqvistbil.se', 'tony@sundqvistbil.se']",556302-1632,5192,Tony Sundqvist Bil Aktiebolag,1987-07-23,Aktiebolag,1,,"Tomta Gård 187, 69491 Hallsberg","Tomta Gård, 694 91 Hallsberg",Hallsberg,300,['45110 Handel med personbilar och lätta motorfordon'],"Bolaget skall bedriva köp och försäljning av bilar och båtar, äga och förvalta värdepapper samt därmed förenlig verksamhet.",0582-145 05,http://www.sundqvistbil.se/
Maskin System Verkstad Örebro AB,https://www.allabolag.se/foretag/maskin-system-verkstad-%C3%B6rebro-ab/%C3%B6rebro/-/5569004558,[],556900-4558,5192,Maskin System Verkstad Örebro AB,2012-08-13,Aktiebolag,2,,"Kabelvägen 1, 703 75 Örebro","Kabelvägen 1, 703 75 Örebro",Örebro,50,['33120 Reparation av maskiner'],"Aktiebolaget ska bedriva försäljning, service och support av maskinteknisk utrustning inom bygg- och entreprenadbranschen, uthyrning och försäljning samt service av fordon och entreprenadmaskiner, äga och förvalta fastigheter och aktier, idka handel med värdepapper samt därmed förenlig verksamhet.",,
Frövi Företagsby AB,https://www.allabolag.se/foretag/fr%C3%B6vi-f%C3%B6retagsby-ab/fr%C3%B6vi/-/5564084621,[],556408-4621,5189,Frövi Företagsby AB,1990-10-17,Aktiebolag,2,,"Norra Bangatan 28, 718 32 Frövi","Norra Bangatan 28, 718 32 Frövi",Frövi,500,['68202 Uthyrning och förvaltning av egna eller arrenderade industrilokaler'],"Bolaget skall äga och förvalta industri, kontorslokaler, mark samt uthyrning av transporttjänster och därmed förenlig verksamhet.",0581-305 40,
Aspholmens skafferi AB,https://www.allabolag.se/foretag/aspholmens-skafferi-ab/%C3%B6rebro/-/5592058944,[],559205-8944,5185,Aspholmens skafferi AB,2019-05-15,Aktiebolag,2,Regina Sofia Törnqvist,"Radiatorvägen 2, 702 27 Örebro","Radiatorvägen 2, 702 27 Örebro",Örebro,50,['56100 Restaurangverksamhet'],lunchrestaurang med catering,,
RK Måleri & Golvservice AB,https://www.allabolag.se/foretag/rk-m%C3%A5leri-golvservice-ab/%C3%B6rebro/-/5594436171,[],559443-6171,5184,RK Måleri & Golvservice AB,2023-08-04,Aktiebolag,8,,"Hertig Karls Allé 8, 703 40 Örebro","Silver-Anders Väg 36, 702 21 Örebro",Örebro,25,['43330 Golv- och väggbeläggningsarbeten'],"Bolaget skall utföra måleri- och golvläggningsarbeten, bedriva försäljning av produkter och varor inom nämnda områden samt därmed förenlig verksamhet.",,
Gullvivans Blomsterhandel i Örebro Aktiebolag,https://www.allabolag.se/foretag/gullvivans-blomsterhandel-i-%C3%B6rebro-aktiebolag/%C3%B6rebro/-/5563654713,[],556365-4713,5183,Gullvivans Blomsterhandel i Örebro Aktiebolag,1989-07-21,Aktiebolag,4,,"Köpmangatan 15, 702 10 Örebro","Köpmangatan 15, 702 10 Örebro",Örebro,100,"['47761 Specialiserad butikshandel med blommor och andra växter, frön och gödselmedel']",Bolaget skall bedriva verksamhet med blomsterhandel och därmed förenlig verksamhet.,019-611 01 48,
ESA Omsorg och Service AB,https://www.allabolag.se/foretag/esa-omsorg-och-service-ab/%C3%B6rebro/-/5591811673,[],559181-1673,5183,ESA Omsorg och Service AB,2018-11-21,Aktiebolag,2,,"Motorpsvägen 46, 702 30 Örebro","Motorpsvägen 46, 702 30 Örebro",Örebro,50,['87901 Heldygnsvård med boende för barn och ungdomar med sociala problem'],Bolaget skall bedriva familjehemsverksamhet.,,
E Gastronomi AB,https://www.allabolag.se/foretag/e-gastronomi-ab/kumla/-/5563238384,[],556323-8384,5182,E Gastronomi AB,1988-05-04,Aktiebolag,4,Anna Erika Edgren,"Marsvägen 1, 692 34 Kumla","Yxhultsvägen 11, 692 92 Kumla",Kumla,100,"['70220 Konsultverksamhet avseende företags organisation', '43341 Måleriarbeten', '56100 Restaurangverksamhet']","Föremålet för bolagets verksamhet är måleriverksamhet, förvaltning av fast och lös egendom, restaurangverksamhet, konsultation inom restaurangbranschen och därmed förenlig verksamhet.",070-992 64 43,
SvenskBjörkved AB,https://www.allabolag.se/foretag/svenskbj%C3%B6rkved-ab/gr%C3%A4ngesberg/-/5590958731,[],559095-8731,5181,SvenskBjörkved AB,2017-01-03,Aktiebolag,0,,"Slussvägen 2, 772 94 Grängesberg","Slussvägen 2, 772 94 Grängesberg",Grängesberg,50,['46710 Partihandel med bränslen'],"Föremålet för bolagets verksamhet är att leverera kvalitativt och svenskproducerat biobränsle såsom björkved, tändved, briketter samt därmed förenlig verksamhet.",,
Transportrevisioner i Örebro AB,https://www.allabolag.se/foretag/transportrevisioner-i-%C3%B6rebro-ab/kumla/-/5566667845,"['christer@transportrev.se', 'christer@transportrev.se']",556666-7845,5173,Transportrevisioner i Örebro AB,2004-09-21,Aktiebolag,3,Margareta Caroline Augustsson,"Mastgatan 2 B, 692 71 KUMLA","Mastgatan 2 B, 692 71 Kumla",Kumla,100,"['69202 Revision', '69201 Redovisning och bokföring', '69203 Skatterådgivning']","Föremålet för bolagets verksamhet är redovisning, bokslut, deklarationer, skatterådgivning, företagsutveckling , förmedling av revisionsuppdrag, likvidationer samt handel med värdepapper och därmed förenlig verksamhet.",070-727 15 07,http://www.transportrev.se
DINÈ Örebro AB,https://www.allabolag.se/foretag/din%C3%A8-%C3%B6rebro-ab/%C3%B6rebro/-/5590620034,[],559062-0034,5170,DINÈ Örebro AB,2016-05-10,Aktiebolag,8,,,"c/o Advokatfirman Lindahl Box 143, 701 42 Örebro",Örebro,50,['56100 Restaurangverksamhet'],"Bolaget ska bedriva café-, restaurang- och cateringverksamhet och därmed förenlig verksamhet.",019-761 46 00,
